bnf_code,bnf_name,items
23945909460,"Combimate Supersoft two piece ostomy system shallow convex flange 45mm flange, 25mm stoma",10
190400000AAPGPG,Sodium citrate powder,10
190900000AAASAS,Sodium benzoate powder,10
20050600252,Freevent XtraCare Mini HME filter cassette white,10
20020201182,Clinistretch Short bandage 8cm x 5m,10
0406000B0AAADAD,Betahistine 8mg/5ml oral solution,10
23603356310,"Option low profile s/convex ileo bag + fltr & soft covering to both sides, midi 25mm (LPSC40-4325KV)",10
23300263450,Suportx Easy Peel ostomy belt with hole XX large 26cm skin,10
23605606330,Welland Aura Profile ileostomy bag mini 35mm,10
1310040C0AAAAAA,Benzyl benzoate 25% application,10
0109040N0BBAEAI,Pancrex V gastro-resistant tablets,10
21270000579,Juzo Dynamic class 1 (18-21mmHg) thigh length open toe,10
23303243002,Nu-Hope belt large 75mm,10
21270001057,Sigvaris MTM Style Semitransparent class 2 (23-32mmHg) below knee open toe,10
22902199000,Afex Active male urinal system with small briefs,10
030902040BBADAA,Benylin Children's Night Coughs oral solution,10
20020201177,Clinistretch bandage 6cm x 6m,10
21020001475,2 way foy all slc cath+stylet & ster wtr filled syrg for inflation&empty syrg for deflation paed 6Ch,10
0906040G0EJABCQ,"Aactive D3 10,000unit tablets",10
0301011R0BVAAAX,Salbutamol 2.5mg/2.5ml neb liq unit dose Steripoule vials,10
21270001993,Sigvaris Essential Thermoregulating class 2(23-32mmHg) thigh length closed toe+waist attachment plus,10
23944810012,"Natura+ two piece ostomy system ileostomy bag with filter & InvisiClose outlet, standard 70mm clear",10
22806208001,U-drain consumable pack straight connector,10
20030900136,Askina SilNet dressing 7.5cm x 10cm,10
0704030G0BFACBA,Urocit-K 5mEq tablets,10
091101000BBQPFF,Solgar L-Glutamine 500mg capsules,10
090504700BBFTBC,Abselen 200microgram tablets,10
1302010W0AAADAD,Vitamin E 50units/g cream,10
23603356258,Option Alginate convex ileostomy bag with filter and soft touch closure 45mm diameter 25mm,10
21270000240,Juzo Hostess class 1 (18-21mmHg) thigh length closed toe with silicone top band,10
23350103534,Colostomy bag with karaya 5 seal and filter 76mm,10
21070610200,Compression hosiery class III thigh length stocking circular knit made to measure + fitted suspender,10
23353353527,Option colostomy bag plus 30mm clear,10
090607000BBGYBB,Lloydspharmacy Multivitamin tablets,10
21270002821,Fitlegs class 2 (23-32mmHg) tights closed toe,10
0205010Z0BBAAAA,Adcirca 20mg tablets,10
0301011U0BBACAC,Serevent 25micrograms/dose inhaler,10
0601060D0CBAAA0,Sensocard testing strips,10
21270000393,Sigvaris Traditional 500 class 3 (34-46mmHg) thigh length open toe plus,10
0407010W0AAADAD,Aspirin 500mg / Codeine 8mg dispersible tablets sugar free,10
23963359603,Option urostomy bag with window 22mm,10
23355603867,Welland Aura flushable colostomy bag mini 38mm,10
1001030U0BEAMBL,Metoject 17.5mg/0.35ml inj pre-filled syringes,10
23751027508,Comfishield Set 90mm sand,10
23940459631,Biotrol Softima Key two piece ostomy system colostomy bag with filter 50mm transparent,10
23350103751,"Moderma Flex convex colostomy bag with filter, maxi 25mm transparent",10
22302953052,P-Sure sheath 20mm,10
0102000L0AAAVAV,Glycopyrronium bromide 4mg/5ml oral solution,10
23301023123,Comfizz Level I unisex shallow support boxers small/medium white,10
21200000094,Altipress 40 Ulcer Kit medical stocking and compression liner short XX large,10
23941009334,"SenSura Flex two piece ostomy system ileo bag with dual filter and Hide-Away outlet, XX large clear",10
21270001707,Juzo Dynamic Cotton class 2 (23-32mmHg) below knee open toe,10
20033000221,HidraWear BB boxer briefs male extra large,10
22902409178,Rubber urinal belt 117cm,10
23301083046,Ultralite female high waist support briefs left size 20,10
20040200310,Absorbent cotton and viscose ribbon gauze BP 1988 sterile 2.5cm,10
0205052I0BEACAC,Ifirmasta 300mg tablets,10
23303373058,OstoMart Cool Comfort unisex support boxers large/extra large Nude,10
22301003009,Conveen self-sealing Urisheath extra small,10
21270000785,ActiLymph MTM Dura class 3 (34-46mmHg) thigh length open toe,10
130201000AAA8A8,Generic Aveeno cream,10
21290000149,VACOpedes diabetic orthosis medium,10
21270002002,Sigvaris Essential Thermoregulating class 3(34-46mmHg) thigh length closed toe with waist attachment,10
20030600041,Tielle dressing 15cm x 20cm rectangular,10
21270001128,Haddenham Goldpunkt custom fit class 2 (23-32mmHg) toe cap,10
23355603672,Welland Curvex colostomy bag with Dual Carb filter 32mm plateau 25mm beige,10
22902199004,Afex Active male urinal system with XX large briefs,10
130201000AACNCN,Propylene glycol 40% in Aqueous cream,10
21270002343,Gloria Med Comfort class 2 (23-32mmHg) below knee closed toe,10
090504700BBDGBC,Solgar Selenium 200microgram tablets,10
20030900460,365 Silicone Foam dressing 10cm x 20cm,10
23941009742,Easiflex two piece ostomy system baseplate 70mm flange 10-68mm,10
21270001556,Solidea Wonder Model class 2 (25-32mmHg) tights closed toe,10
21060200220,Elastic band truss scrotal double,10
23945909633,"Pelican ModaVi two piece ostomy system ileostomy bag with filter, small 60mm black",10
090401000BBSHA0,MMA / PA amino5 oral powder 6g sachets,10
20032100075,Snap foam dressing kit 20cm x 20cm,10
23965609643,Welland FreeStyle Vie Curvex urostomy bag small plateau 13-25mm clear,10
23300263195,Suportx Easy Peel breathable ostomy belt with hole medium 15cm skin,10
23304103052,Salts unisex support boxers small/medium,10
0601012D0AAAGAG,Insulin isophane biphasic human 30/70 100u/ml inj 10ml vials,10
0109040N0BBAAAF,Pancrex gastro-resistant granules,10
0503021A0AAAGAG,Valaciclovir 200mg/5ml oral suspension,10
20040200200,Absorbent cotton gauze type 13 light BP 1988 not sterilised,10
20200000302,Skinnies Silk vest short sleeve large adult,10
23350103530,Colostomy bag with karaya 5 seal and filter 38mm,10
22300753006,Latex free self adhesive sheath 31mm,10
21010900576,Vitrex Gentle lancets 0.36mm/28gauge,10
23300263717,Suportx female low waist ostomy girdle with velcro gusset medium skin,10
23945909481,Combimate Colocap two piece ostomy system stoma cap with filter 45mm,10
21012500110,Magicool Plus prickly heat spray,10
0407020A0BRAHAF,Opiodur 50micrograms/hour transdermal patches (RX Farma),10
23301023132,Comfizz Level I junior boy support vest extra small blue,10
23251052500,Ostomy bag cover large,10
091101000BBUCFH,L-Tyrosine powder,10
21270001782,Juzo Dynamic custom fit class 2 (23-32mmHg) tights closed toe,10
130201000AACMCM,Propylene glycol 20% in Aqueous cream,10
1304000H0AACRCR,Coal tar 12%/Salicylic acid 3% in Clobetasone 0.05%,10
23355603640,Welland Silhouette Vogue colostomy bag 10mm beige,10
23301083261,Fulcionel ostomy/hernia support tube belt medium 26cm black,10
0208010ABBBABAB,Arixtra 5mg/0.4ml solution for injection pre-filled syringes,10
23300263886,"Suportx ostomy belt with hole cutting, made to measure 20cm skin",10
23305951009,Vanilla Blush Level 2/3 female support briefs with legs large black,10
0109010R0BBABA0,Rowachol gastro-resistant capsules,10
20050300378,Shiley disposable inner cannula for size 8 tubes (fenestrated),10
23355903610,"Pelican ModaVi firm convex colostomy bag with filter, small 12-40mm black",10
1303000D0BHAAA0,Calamine and Glycerin cream,10
0404000S0AAALAL,Atomoxetine 20mg/5ml oral suspension,10
040702040AABCBC,Tramadol 75mg / Paracetamol 650mg tablets,10
23605906014,"Ileomate ileostomy bag with filter, large 35mm transparent",10
21270001293,Juzo Soft class 1 (18-21mmHg) thigh length closed toe with waist attachment right,10
23351003595,"Assura colostomy bag with filter, midi opaque 45mm",10
20031200110,Spirit Hydrogel dressing 10cm x 10cm square,10
21270001272,Juzo Dynamic class 3 (34-46mmHg) below knee open toe with silicone top band,10
20200000309,DermaSilk tubular sleeves,10
23304003009,Elastane girdle/pantie brief with suspenders,10
23353353749,Option Primo colostomy bag with filter and soft covering to one side 35mm,10
21270000285,Venotrain Soft class 2 (23-32mmHg) thigh plus left length open toe with waist attachment,10
0704050ACBBAAAA,Spedra 50mg tablets,10
21200000175,VenoTrain UlcerTec 46 medical stocking and compression liner,10
23965909620,Uromate soft convex urostomy bag large 19mm transparent,10
23960109780,Moderma Flex urostomy bag with Flextend barrier and adhesive border 35mm transparent,10
23604106084,Light White adhesive ileostomy bag large 25mm,10
23350103750,"Moderma Flex convex colostomy bag with filter, maxi 20mm transparent",10
21012400107,NYDA spray,10
0905011R0AAACAC,Calcium lactate 300mg tablets,10
23944809858,"Esteem Synergy two piece ostomy system ileo bag + filter & InvisiClose outlet, paed 4.8-31mm transpt",10
1305020C0AAEIEI,Coal tar solution 5% in White soft paraffin,10
23941009745,Easiflex Extra two piece ostomy system baseplate 35mm flange 10-33mm,10
0407020Q0BQADGH,Actimorph 20mg orodispersible tablets,10
0403040W0BSABAE,Tonpular XL 150mg capsules,10
0407010H0BEARDE,Calpol Six Plus 250mg/5ml susp 5ml sachets sugar free,10
21270000689,Venotrain Soft class 1 (18-21mmHg) thigh length closed toe with silicone top band,10
21180000082,Constrictor ring size 2,10
1502010J0BNAHCU,Lidocaine 400mg/20ml (2%) inj Mini-Plasco ampoules,10
20020201116,Coban 2 Comfort Foam Layer bandage 20cm x 3.5m,10
20200000335,Skinnies Silk tubular sleeves 33cm,10
20050300204,Blom-Singer adhesive tape disc standard regular,10
0102000ACAAAZAZ,Atropine 250micrograms/5ml oral liquid,10
0902021S0AADRDR,Sodium chloride 0.18% / Glucose 4% inf 500ml polyeth bottles,10
0601021M0BQABAT,Lamzarin 60mg modified-release tablets,10
20030600550,ActivHeal Foam Contact dressing 10cm x 20cm rectangular,10
23940459681,Softima 3S two piece ostomy system urostomy bag 65mm transparent,10
0403030Q0AAAVAV,Sertraline 50mg/5ml oral solution,10
21270002482,Haddenham Veni MTO class 1 (18-21mmHg) thigh length closed toe with waist attachment left,10
0402010ADAAAHAH,Aripiprazole 9.75mg/1.3ml solution for injection vials,10
21270001049,Sigvaris MTM Style Semitransparent class 1 (18-21mmHg) below knee open toe,10
21011200436,"Milex ring pessary size 9, 102mm diameter, silicone with support/folding",10
1305020A0AAAEAE,Acitretin 5mg/5ml oral suspension,10
23965609640,Welland FreeStyle Vie Curvex urostomy bag small plateau 13-25mm beige,10
190900000AAAJAJ,Boric acid powder,10
040702040BHABAD,Mabron 150mg modified-release tablets (Morningside),10
23605606311,Welland Aura ileostomy bag mini 35mm beige,10
21060200215,Elastic band truss scrotal special single left/right,10
21270001907,Juzo Inspiration class 2 (23-32mmHg) thigh length open toe with silicone top band,10
23941010050,SenSura Mio Click two piece ostomy system light convex baseplate 40mm 18mm,10
040702040AABDBD,Tramadol 75mg / Dexketoprofen 25mg tablets,10
23964809689,Esteem+ Flex convex urostomy bag 40mm plateau 15mm,10
21270000429,Haddenham Doktus class 3 (34-46mmHg) armsleeve with grip top and mitten,10
030902000BEDSAZ,Buttercup Bronchostop Cough syrup,10
21270001411,Juzo Expert custom fit class 4 (greater than 46mmHg) thigh length,10
1311020L0CHAEBZ,ChloraPrep solution 26ml applicators,10
23963459654,"Pelican Platinum convex urostomy bag with bung, standard 25mm clear",10
20050300467,Provox LaryTube 55mm length (with ring)  7627,10
21270001510,Juzo Expert Strong velcro fastener for lymphoedema garment lower extremities,10
23355603685,"Welland FreeStyle colostomy bag with Dual Carb filter, large 35mm beige",10
22302953026,K+IC sheath 30mm,10
0601011R0BDAAAC,Insuman Infusat 100units/ml inj 3.15ml cartridges,10
0901011H0BEAAAA,FerroDose-G 300mg tablets,10
20050300408,Combiphon speaking valve,10
23301083052,Ultralite female high waist support briefs right size 14,10
23751027507,Comfishield Set 90mm pearl,10
23941009447,Assura two piece ostomy system colostomy bag midi clear 60mm,10
23301023188,Comfizz Level I female support briefs extra large/XX large teal,10
23355903553,"Colomate soft convex colostomy bag with filter and split cover, extra large 13-54mm",10
0802010G0AAATAT,Azathioprine 75mg/5ml oral liquid,10
23941010060,SenSura Mio Click two piece ostomy system deep convex baseplate 40mm 18mm,10
23305951029,Vanilla Blush Level 2/3 male support briefs with legs large white,10
0206020C0BPACAJ,Dilcardia SR 60mg capsules,10
20090001317,Skinnies AM adult vest short sleeved large,10
23600706510,"NovaLife TRE 1 ileostomy bag with viewing option, maxi 30-70/90mm",10
23300263816,Suportx male low waist girdle with legs small black,10
23353453739,"Pelican Platinum colostomy bag with filter, standard 25mm clear",10
20030100409,Askina Derm dressing 10cm x 12cm,10
1307000M0BQADBL,Scholl Seal and Heal verruca removal gel,10
21010900763,Apollo pressure-activated safety lancets 2.4mm/21gauge,10
090401000BBWAA0,TYR Lophlex LQ 10 liquid,10
23945609522,"Welland Aura 2 two piece ostomy system ileostomy bag with Dual Carb i filter, mini 55mm",10
23944809720,Combihesive Natura Little Ones two piece ostomy system ileostomy bag 32mm,10
0501030F0AAAGAG,Demeclocycline 150mg/5ml oral liquid,10
20030600525,Kendall AMD Foam Island dressing 14cm x 14cm square,10
20020201180,Clinistretch bandage 12cm x 6m,10
23604806267,Esteem+ Flex convex ileostomy bag 50mm plateau 25mm,10
0407010H0CWAADS,Parasolve 500mg effervescent tablets,10
21270000891,Sigvaris Essential Thermoregulating Maxi class 3 (34-46mmHg) below knee closed toe,10
1103010AGBDAAAB,Oxalux 5mg/ml eye drops 0.5ml unit dose,10
23300263768,Suportx male high waist girdle with legs large white,10
0503040B0BBADAD,Tamiflu 45mg capsules,10
0407020B0BSAAAE,Turgeon 35micrograms/hour transdermal patches,10
0304010N0BFACAG,Nytol 25mg tablets,11
20031200025,Hydrosorb Comfort sheet 12.5cm x 12.5cm square,11
20033000144,kliniderm Film with Pad dressing 15cm x 30cm,11
23355903522,"Colomate colostomy bag with filter and overlap, large 35mm",11
0106050U0BBAAAA,Phospho-soda 24.4g/10.8g oral solution,11
0304010D0BBACAA,Clarityn Allergy 10mg tablets,11
23944109569,Harmony Duo two piece ostomy system standard convex wafer with Flexifit 28mm,11
23300263798,Suportx male low waist girdle large white,11
21200000093,Altipress 40 Ulcer Kit medical stocking and compression liner short extra large,11
0406000W0AAALAL,Ketamine 500mg/5ml oral solution,11
23303373042,OstoMart Cool Comfort unisex ostomy belt small/medium white,11
23963459646,"Pelican Platinum Contour convex urostomy bag with tap, standard 30mm",11
0801000I0AAAWAW,Calcium folinate 15mg/5ml oral liquid,11
23300263512,Suportx female high waist lace ostomy girdle XX large skin,11
0906040G0BWATEP,"SunVit-D3 10,000units/5ml oral solution",11
0212000Y0BDADAH,Simvador 80mg tablets,11
21270000697,Venotrain Soft class 2 (23-32mmHg) thigh length closed toe with silicone top band,11
23350453700,"Softima Active colostomy bag with filter, mini beige 15-45mm",11
21270002173,Sigvaris MTM Optiform Hold class 3 (34-46mmHg) below knee open toe,11
23303243042,Nu-Hope belt left large 225mm,11
23353353750,Option Primo colostomy bag with filter and soft covering to one side 40mm,11
21240000195,NoseFrida hygiene filters,11
23605606037,Welland ileostomy bag 25mm clear,11
1108010A0AAAAAA,Mercaptamine 0.5% eye drops,11
090401000BBBSA0,Neocate powder,11
040201060BCADAC,Zalasta 10mg tablets,11
23300263884,Suportx ostomy belt made to measure 20cm white,11
1203030N0BEACAF,Strepsils Sore Throat and Blocked Nose lozenges,11
20200000213,DreamSkin footless leggings adult male small-XX large,11
0704010T0BBAEAE,Hytrin BPH tablets starter pack,11
21180000051,Accord vacuum pump manual,11
21011200289,"Milex gellhorn pessary 89mm diameter, silicone, flexible",11
23301023124,Comfizz Level I unisex shallow support boxers medium/large white,11
23353353500,Option colostomy bag mini 10-50mm clear,11
21270002018,Sigvaris MTM Essential Comfortable class 2 (23-32mmHg) panty bodyform open toe,11
22903409038,Stoke Mandeville kipper bag,11
23940459694,"Softima 3S two piece ostomy system ileostomy bag with filter, midi beige 55mm",11
20030200227,CovaWound Alginate dressing 10cm x 20cm,11
23350103805,"Moderma Flex convex colostomy bag with filter and CeraPlus skin barrier, midi 35mm",11
23300263764,Suportx male high waist girdle with legs extra large skin,11
0102000Y0AAAIAI,Propantheline bromide 15mg/5ml oral liquid,11
23600706346,Nova 1 Soft Convex EasiFold ileostomy bag with filter clear 30mm,11
23303453013,Pelican waistband large/extra large 120cm-140cm white,11
0902012H0AAAJAJ,Generic Dioralyte Relief oral powder sachets sugar free,11
0602010V0BJAAAG,Tirosint 25microgram capsules,11
22301003001,Conveen Urisheath and Uriliner system very small,11
0104020N0BEAAAE,J Collis Browne's mixture,11
21270002854,Juzo Move class 2 (23-32mmHg) thigh length open toe with silicone adhesive border,11
20090001177,Fortuna Fast stockinette 10.75cm,11
23940109669,Conform 2 two piece ostomy system FlexWear convex floating flange + adhesive border 55mm stoma 29mm,11
20030200027,Sorbsan Silver Flat dressing 10cm x 20cm,11
0908010C0BBABAB,Carnitor 1g chewable tablets,11
23940459644,Softima Key two piece ostomy system convex baseplate 60/25mm,11
0601060D0DFAAA0,Mendor Discreet testing strips,11
20033000211,HidraWear AX T-shirt extra large,11
091000000BBNPBK,Redoxon Double Action Vitamin C and Zinc efferv tab orange,11
0704010U0BFAAAA,Tabphyn MR 400microgram capsules (Kyowa Kirin),11
21011300144,buddy limb protector leg medium medium aperture size 40mm,11
23355603693,"Welland FreeStyle colostomy bag with Dual Carb filter, medium 13-60mm white",11
